Time,Diet,Cycle,MouseID,EE,EE_30,VO2,VCO2,RQ,VH2O,updateN,uptakeSum,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
Cycle2:02:00-03:00,LFD,dark,3,0.4582196,0.2130266,0.6883144,0.6516424,0.9470304,0.06359416,0,0,0.1873779,0.01000977,0.000724793,0.4441977,99.5558,99.5558,0.9958333
Cycle2:03:00-04:00,LFD,dark,3,0.5897411,0.2208088,0.8545981,0.8051442,0.9408182,0.04916632,1,0.0869112,4.73584,3.567566,0.0167929,9.444446,78.86111,78.86111,0.7884722
Cycle2:04:00-05:00,LFD,dark,3,0.73474,0.3332852,1.118152,1.064802,0.952197,0.07747963,4,0.3111601,38.10638,34.96936,0.02193855,58.56707,15.60678,14.30158,0.1430556
Cycle2:05:00-06:00,LFD,dark,3,0.7602704,0.3470284,1.151171,1.087885,0.9439986,0.07685115,2,0.1706877,35.35547,31.57147,0.01871173,61.17745,12.69092,9.719522,0.09722222
Cycle1:06:00-07:00,LFD,light,4,0.8447935,0.3953843,1.339051,1.088498,0.8131703,0.09459481,1,0.128603,35.87048,30.45158,0.01627413,72.70961,15.76902,11.68795,0.1169444
Cycle1:07:00-08:00,LFD,light,4,0.8087754,0.3830464,1.298887,1.051963,0.808446,0.09155882,4,0.09556448,34.56192,29.41458,0.01630909,76.13889,4.611111,1.277778,0.01277778
Cycle1:08:00-09:00,LFD,light,4,0.6766776,0.3131413,1.117856,0.8911276,0.7950453,0.08547427,4,0.05029845,17.19687,12.88396,0.009565352,55.21932,39.33926,28.65075,0.2866667
Cycle1:09:00-10:00,LFD,light,4,0.6454887,0.263655,0.9723614,0.7240719,0.7412227,0.06198716,1,0.02718973,3.309052,2.155762,0.005232755,17.80556,74.30556,70.58333,0.7058333
Cycle1:10:00-11:00,LFD,light,4,0.6401997,0.2688523,1.052525,0.8446231,0.8008361,0.07146126,1,0.02382731,9.44165,7.053925,0.01031735,31.10247,65.3985,60.95529,0.6095833
Cycle1:11:00-12:00,LFD,light,4,0.5889674,0.2525491,0.9310513,0.6975455,0.7450258,0.06238243,1,0.01483154,4.405426,2.884277,0.008906589,20.1333,75.34018,71.73008,0.7172222
Cycle1:12:00-13:00,LFD,light,4,0.5273921,0.2354032,0.8448552,0.6276361,0.7379406,0.05547785,0,0,2.1745,1.122131,0.003810313,14.40866,85.59134,83.0372,0.8305556
Cycle1:13:00-14:00,LFD,light,4,0.5729706,0.2421924,0.894226,0.6688582,0.7441762,0.04000023,1,0.01886368,2.197754,0.9577332,0.002378834,15.75,80.72222,75.38889,0.75375
Cycle1:14:00-15:00,LFD,light,4,0.5946449,0.2562951,1.006419,0.7932812,0.7861444,0.05295509,1,0.06289482,9.723572,7.664459,0.01182235,28.0955,63.77013,59.41144,0.5943056
Cycle1:15:00-16:00,LFD,light,4,0.5275187,0.2115708,0.7948632,0.6056798,0.7627221,0.01712118,0,0,1.181274,0.5259399,0.001956155,10.33333,89.66666,86.02778,0.86
Cycle1:16:00-17:00,LFD,light,4,0.6746135,0.3048052,1.056716,0.9101937,0.8633724,0.068069,2,0.1173422,10.12799,6.634338,0.01120863,34.24049,54.12385,46.62594,0.4661111
Cycle1:17:00-18:00,LFD,light,4,0.603226,0.2597672,0.9388671,0.8478034,0.9040321,0.04465501,1,0.1518581,2.277924,0.9656677,0.007708617,9.275201,79.78339,79.25576,0.7925
Cycle1:18:00-19:00,LFD,dark,4,0.6813114,0.2977858,1.026833,0.8982261,0.8693385,0.0559985,0,0,6.317535,3.331177,0.008900547,28.20655,71.79345,63.99223,0.6401389
Cycle1:19:00-20:00,LFD,dark,4,0.885766,0.3680026,1.321127,1.210342,0.9141333,0.06706256,3,0.4950457,34.03848,29.52933,0.01683531,63.80556,4.361111,0,0
Cycle1:20:00-21:00,LFD,dark,4,0.8289657,0.3941139,1.299188,1.287872,0.990849,0.08605047,2,0.014153,22.79742,17.70447,0.01360151,66.68518,31.01055,18.57301,0.1858333
Cycle1:21:00-22:00,LFD,dark,4,0.6014206,0.2820436,0.9385297,0.9139666,0.972933,0.08519927,1,0.004787683,3.587769,2.552979,0.005622952,19.41667,80.19444,77.25,0.7723611
Cycle1:22:00-23:00,LFD,dark,4,0.6923765,0.3047775,1.048822,1.054256,1.002546,0.08376083,1,0.001060963,7.449524,5.653503,0.008658362,31.76895,67.73118,59.17801,0.5916666
Cycle1:23:00-00:00,LFD,dark,4,0.5773315,0.2656253,0.8772765,0.8646032,0.9857403,0.07092083,0,0,3.951965,3.195648,0.008233136,21.32741,78.67258,72.70203,0.7270833
Cycle1:00:00-01:00,LFD,dark,4,0.8433874,0.3828889,1.236179,1.232129,0.9962671,0.07775267,6,0.311188,19.36316,15.65103,0.01449213,49.38923,34.81399,29.76124,0.2976389
Cycle1:01:00-02:00,LFD,dark,4,0.7637534,0.3726169,1.16738,1.136776,0.9725187,0.07657263,2,0.06204319,19.04062,15.75436,0.01121659,48.27778,45.88889,43.38889,0.4336111
Cycle1:02:00-03:00,LFD,dark,4,0.5730674,0.281226,0.9371877,0.7744865,0.8226524,0.07263254,0,0,1.082855,0.8374329,0.004791075,8.578568,91.42143,89.64464,0.8966666
Cycle1:03:00-04:00,LFD,dark,4,0.539353,0.2381365,0.8381914,0.6500468,0.7753212,0.06022071,0,0,3.475464,2.853119,0.005835863,18.94444,81.05556,77.5,0.7747222
Cycle1:04:00-05:00,LFD,dark,4,0.6750862,0.2613295,1.030005,0.8257166,0.7972559,0.06942738,2,0.1553278,14.95746,11.72226,0.00980657,50.62482,30.99139,26.07609,0.2606944
Cycle1:05:00-06:00,LFD,dark,4,0.786419,0.3344872,1.210598,1.039765,0.8577191,0.08272462,2,0.06487083,21.11282,17.19864,0.01516532,45.34851,49.0697,43.90447,0.4391667
Cycle2:06:00-07:00,LFD,light,4,0.8261429,0.3848938,1.32368,1.060068,0.8012671,0.09034691,3,0.3758912,30.23254,25.28574,0.01556698,70.84953,7.55136,3.026097,0.03027778
Cycle2:07:00-08:00,LFD,light,4,0.7433484,0.3543576,1.148662,1.048772,0.9115621,0.09188018,2,0.01822972,33.92566,29.84674,0.01510691,70.72222,25.41667,16.22222,0.1620833
Cycle2:08:00-09:00,LFD,light,4,0.6761926,0.2739124,1.0631,0.8875325,0.8276086,0.09320872,1,0.03695774,3.424805,2.572754,0.01101706,11.85452,80.12215,79.09496,0.7911111
Cycle2:09:00-10:00,LFD,light,4,0.7336419,0.3086866,1.132079,0.9122491,0.8022435,0.08916385,2,0.1681113,9.172546,6.883514,0.01027505,31.47222,51.08333,49.69445,0.4968055
Cycle2:10:00-11:00,LFD,light,4,0.6012365,0.2562357,1.008872,0.8500921,0.8309398,0.09530813,0,0.004714966,15.96375,13.47778,0.01062923,46.37601,53.17967,46.12608,0.46125
Cycle2:11:00-12:00,LFD,light,4,0.5894492,0.2430578,0.9443638,0.7041982,0.7411152,0.06571025,1,0.000965118,5.746704,4.683777,0.00723565,23.35462,74.45154,70.81366,0.7080556
Cycle2:12:00-13:00,LFD,light,4,0.491072,0.2243475,0.7817209,0.5419458,0.6899151,0.08252394,0,0,1.850403,1.583801,0.0064681,9.578012,90.39423,88.00666,0.8802778
Cycle2:13:00-14:00,LFD,light,4,0.5862072,0.2153721,0.9162145,0.6819084,0.7367774,0.06616756,2,0.08916664,10.80597,8.574219,0.008926157,38.88889,50.80556,46.88889,0.46875
Cycle2:14:00-15:00,LFD,light,4,0.5217625,0.2407563,0.8350188,0.6506374,0.7736662,0.06840195,0,0,1.220581,0.8726501,0.004267702,9.244864,90.75513,87.06274,0.8709722
Cycle2:15:00-16:00,LFD,light,4,0.5988787,0.2352762,0.9344875,0.7251102,0.7711877,0.05140434,1,0.1555843,5.577515,4.147736,0.008608758,24.77778,69.25,67.22222,0.6719444
Cycle2:16:00-17:00,LFD,light,4,0.54236,0.2385543,0.8642026,0.738661,0.8485209,0.04998432,0,0,1.198669,0.8873291,0.004289318,7.525688,92.47431,91.19689,0.9120833
Cycle2:17:00-18:00,LFD,light,4,0.6622307,0.29082,1.01551,0.9098644,0.8898265,0.04699945,1,0.1504211,8.309326,6.057587,0.00897522,37.8506,52.40211,47.07026,0.4708333
Cycle2:18:00-19:00,LFD,dark,4,0.7616662,0.3299557,1.113706,1.021957,0.9189055,0.06018821,3,0.1528521,10.51154,7.028564,0.0101905,46.58523,40.58856,28.56746,0.2856945
Cycle2:19:00-20:00,LFD,dark,4,0.8598904,0.3903988,1.302402,1.283147,0.9848889,0.07763608,3,0.2376323,30.69958,25.38367,0.01447949,71.5,9.833334,2.666667,0.02652778
Cycle2:20:00-21:00,LFD,dark,4,0.8888621,0.42535,1.32856,1.288356,0.9685329,0.09826718,4,0.3978357,22.66254,18.26837,0.01332331,55.05275,24.56968,18.40644,0.1841667
Cycle2:21:00-22:00,LFD,dark,4,0.7791237,0.3388263,1.220127,1.182387,0.9686276,0.09437499,1,0.7416558,10.56451,8.989624,0.01389697,24.30556,71.44445,69.47221,0.6945834
Cycle2:22:00-23:00,LFD,dark,4,0.7181797,0.2832991,1.042669,0.9886471,0.9472946,0.07523195,1,0.2110252,4.779358,3.743164,0.01123594,15.10691,72.4521,71.34129,0.7134722
Cycle2:23:00-00:00,LFD,dark,4,0.8837765,0.4218611,1.351235,1.305915,0.9659663,0.1119085,3,0.3457756,33.60858,28.01361,0.01552531,75.56236,7.858928,3.860039,0.03847222
Cycle2:00:00-01:00,LFD,dark,4,0.8375803,0.391238,1.273306,1.184029,0.9292294,0.1137761,1,0.05871058,21.63831,17.8418,0.01209891,56.46863,35.14714,27.15158,0.2715278
Cycle2:01:00-02:00,LFD,dark,4,0.6446315,0.2927791,1.00771,0.9083081,0.8969817,0.09191314,0,0,0.913208,0.5407104,0.009418576,4.694444,95.30556,94.88889,0.94875
Cycle2:02:00-03:00,LFD,dark,4,0.6820114,0.3023079,1.030833,0.9694392,0.9388332,0.07988556,0,0,4.958252,4.03894,0.01133133,14.04775,85.86896,83.7035,0.8372222
Cycle2:03:00-04:00,LFD,dark,4,0.7353705,0.3508451,1.141844,1.097621,0.9595101,0.08063082,0,0,8.56897,6.689026,0.008565006,32.38889,67.61111,58.77778,0.5875
Cycle2:04:00-05:00,LFD,dark,4,0.7973765,0.3424292,1.193742,1.137857,0.9522347,0.09328219,3,0.2170401,23.8963,19.64203,0.0112863,69.17523,19.96668,14.82921,0.1481944
Cycle2:05:00-06:00,LFD,dark,4,0.7578236,0.3314446,1.170681,1.095044,0.9342685,0.08643158,0,0.1306772,5.175232,3.983582,0.0127876,15.44016,77.53402,76.67314,0.7668055
Cycle1:06:00-07:00,LFD,light,5,0.5661765,0.2489187,0.9538447,0.7949516,0.8303146,0.117185,2,0.03347445,18.78152,17.05753,0.02083858,29.45586,61.60467,59.4392,0.5945833
Cycle1:07:00-08:00,LFD,light,5,0.4101191,0.2167896,0.8463172,0.6726225,0.7889331,0.1040645,1,0.1015323,4.211487,3.357941,0.01444314,10.94444,80.30556,80.30556,0.8027778
Cycle1:08:00-09:00,LFD,light,5,0.4615512,0.2291261,0.8488462,0.691651,0.8112885,0.09579451,1,0.002168417,5.561432,4.714539,0.01089768,15.74125,81.7879,76.84619,0.76875
Cycle1:09:00-10:00,LFD,light,5,0.4841895,0.2221062,0.8509818,0.6989323,0.8154179,0.1029758,0,0,12.72449,10.46524,0.01074868,35.05556,64.83333,58.66666,0.5866666
Cycle1:10:00-11:00,LFD,light,5,0.4277663,0.231319,0.8046298,0.5875889,0.7281973,0.08395045,1,0.002041698,1.657837,1.437714,0.0132223,3.832269,94.08498,94.00167,0.9401389
Cycle1:11:00-12:00,LFD,light,5,0.4084415,0.221817,0.7557839,0.6297598,0.8342119,0.02784819,1,0.1421671,0.6767883,0.3347473,0.005276203,2.693696,88.00333,88.00333,0.88
Cycle1:12:00-13:00,LFD,light,5,0.3737859,0.2063361,0.6840079,0.5949219,0.8705576,-0.02271143,0,0,0.01248169,0,0,0,100,100,1.000278
Cycle1:13:00-14:00,LFD,light,5,0.4047053,0.2159554,0.7522721,0.6676292,0.8866594,0.00693101,1,0.05062866,1.226624,1.007141,0.01231918,3.444444,90.16666,90.05556,0.9002778
Cycle1:14:00-15:00,LFD,light,5,0.383357,0.211888,0.8130364,0.7118507,0.873414,0.001716101,2,0.04152656,7.721008,6.325897,0.01258896,18.71183,63.68684,62.43753,0.6244444
Cycle1:15:00-16:00,LFD,light,5,0.4087885,0.2100868,0.6572846,0.5506915,0.8370621,-0.003780953,0,0,0,0,0,0,100,100,0.9997222
Cycle1:16:00-17:00,LFD,light,5,0.4036155,0.2328995,0.8003701,0.6831139,0.8510059,0.05660211,2,0.1738816,3.07309,2.614349,0.01426605,6.553735,82.06054,81.61623,0.8161111
Cycle1:17:00-18:00,LFD,light,5,0.4030624,0.2089962,0.8146385,0.7395062,0.9014289,0.03780301,3,0.1493462,3.026703,2.193695,0.01340923,6.664816,73.06304,72.14662,0.7215278
Cycle1:18:00-19:00,LFD,dark,5,0.520672,0.2914816,1.047899,1.004359,0.9577152,0.05034787,2,0.1286303,20.08902,18.08487,0.01902,36.09106,53.74792,52.33204,0.5236111
Cycle1:19:00-20:00,LFD,dark,5,0.6178349,0.3503528,1.152274,1.06638,0.924735,0.06710622,2,0.2514035,47.87607,43.99951,0.02344778,70.44445,3.277778,1.305556,0.01305556
Cycle1:20:00-21:00,LFD,dark,5,0.6347983,0.3511103,1.174235,1.109523,0.9437061,0.08230795,2,0.281414,46.08557,41.84921,0.02257783,68.73959,4.386452,2.387562,0.02388889
Cycle1:21:00-22:00,LFD,dark,5,0.6333116,0.3435382,1.138204,1.081426,0.9499665,0.08306063,2,0.204,45.77228,41.63269,0.02038399,73.66667,12.25,7.916667,0.07902778
Cycle1:22:00-23:00,LFD,dark,5,0.5401889,0.2463161,0.8584245,0.7507386,0.8696131,0.07650144,0,0,8.085999,6.721954,0.01326651,17.68953,82.2827,80.94975,0.8094444
Cycle1:23:00-00:00,LFD,dark,5,0.4746072,0.2767113,0.9412856,0.8343257,0.8805158,0.06195946,1,0.2983904,12.26251,10.90866,0.01599925,24.68759,54.51264,54.42932,0.5441667
Cycle1:00:00-01:00,LFD,dark,5,0.5184681,0.2555061,0.9268686,0.8312616,0.8961293,0.06023022,1,0.0645752,10.02722,9.045105,0.01674606,18.60078,75.23598,74.09772,0.7411111
Cycle1:01:00-02:00,LFD,dark,5,0.4918295,0.2710382,0.9756169,0.8775027,0.8950374,0.06865988,2,0.1975658,19.27002,17.26477,0.01765988,35.86111,39.97222,37.66667,0.3763889
Cycle1:02:00-03:00,LFD,dark,5,0.4825765,0.2276398,0.8401861,0.7429957,0.8859981,0.06210615,1,0.04252768,0.7541504,0.5894165,0.01560813,1.665741,94.03111,94.03111,0.9405556
Cycle1:03:00-04:00,LFD,dark,5,0.4734536,0.2667663,0.8965701,0.8009225,0.8932002,0.05534825,0,0,4.591125,4.216553,0.01723474,8.833333,91.05555,90.41666,0.9038889
Cycle1:04:00-05:00,LFD,dark,5,0.496022,0.2641565,0.9186807,0.8642143,0.9397222,0.05102752,1,0.08706093,13.99774,12.38287,0.01669627,27.79783,64.37101,63.48237,0.6347222
Cycle1:05:00-06:00,LFD,dark,5,0.5326018,0.2899843,1.028235,0.9727295,0.9451842,0.06421088,1,0.1529541,23.43567,21.25031,0.01870347,40.54429,45.98722,42.15496,0.4213889
Cycle2:06:00-07:00,LFD,light,5,0.4758957,0.2307663,0.8185624,0.7692154,0.9376513,0.06712363,1,0.002439022,5.650269,4.632996,0.009514904,17.99001,81.81566,79.78901,0.7981945
Cycle2:07:00-08:00,LFD,light,5,0.4470603,0.2152638,0.7414962,0.7027165,0.9478397,0.05555631,0,0,0.5912476,0.4163208,0.006362251,2.444444,97.55555,97.08334,0.9706944
Cycle2:08:00-09:00,LFD,light,5,0.3850846,0.2154953,0.7668186,0.7073822,0.9219402,0.04681205,0,0,0.005004883,0,.,0,100,100,1.000278
Cycle2:09:00-10:00,LFD,light,5,0.4247494,0.2234496,0.7439553,0.6819497,0.9169543,0.04279605,0,0,0.002502441,0,.,0,100,100,0.9997222
Cycle2:10:00-11:00,LFD,light,5,0.4001327,0.218646,0.7731206,0.6965106,0.8997505,0.03941817,0,0,0.6702881,0.5078735,0.007417921,2.221605,97.75063,97.52846,0.9752778
Cycle2:11:00-12:00,LFD,light,5,0.4884627,0.271965,0.9342312,0.8260745,0.8831533,0.04490059,2,0.07805729,20.10474,17.23041,0.01244679,47.37573,44.09886,38.93363,0.3891667
Cycle2:12:00-13:00,LFD,light,5,0.4155429,0.2059579,0.737942,0.6350396,0.8566118,0.04923911,0,0,0.805481,0.7041016,0.01014559,2.276513,97.72348,97.61243,0.9763889
Cycle2:13:00-14:00,LFD,light,5,0.3911665,0.2108517,0.6921391,0.5993654,0.8657438,0.03390107,0,0,0,0,.,0,100,100,0.9997222
Cycle2:14:00-15:00,LFD,light,5,0.3974442,0.2239953,0.7549046,0.6553517,0.8709212,0.03989388,1,0.06827116,1.25647,1.007935,0.009877325,3.831205,89.06163,89.06163,0.8908333
Cycle2:15:00-16:00,LFD,light,5,0.393336,0.2057294,0.7566026,0.6807399,0.9000002,0.03710122,1,0.06898737,2.380005,1.993347,0.0100412,7.055555,85.22222,84.55555,0.8452778
Cycle2:16:00-17:00,LFD,light,5,0.3742007,0.1911,0.7319267,0.6133695,0.8390792,0.04015614,1,0.1369593,0.2536011,0.08508301,0.005849838,0.4720911,88.33658,88.33658,0.8834722
Cycle2:17:00-18:00,LFD,light,5,0.4336309,0.2383278,0.7724802,0.7116527,0.9201797,0.03172573,0,0.01503611,0.9489136,0.829834,0.01866844,1.582894,97.44514,97.44514,0.9745833
Cycle2:18:00-19:00,LFD,dark,5,0.4711842,0.2683257,0.9575165,0.8976642,0.9387197,0.05311365,4,0.1993415,10.17603,8.926147,0.0176955,20.37757,61.799,60.35536,0.60375
Cycle2:19:00-20:00,LFD,dark,5,0.6055061,0.34677,1.147028,1.095217,0.9539389,0.07053656,3,0.2845526,43.30072,39.78119,0.02071336,68.55556,7.75,6.638889,0.06638889
Cycle2:20:00-21:00,LFD,dark,5,0.5862448,0.3121023,1.062974,1.02739,0.9655734,0.07740259,2,0.2959738,36.97485,32.75916,0.01967422,67.57357,9.328151,4.24764,0.0425
Cycle2:21:00-22:00,LFD,dark,5,0.5624253,0.2739075,0.9695322,0.9120373,0.9388428,0.09478112,3,0.1509228,9.358276,8.434814,0.01753791,17.66667,71.08333,68.55556,0.6855556
Cycle2:22:00-23:00,LFD,dark,5,0.5445353,0.2917348,1.024215,0.9824452,0.9586684,0.08979002,3,1.044117,26.76147,22.97949,0.01651479,57.12302,27.35351,23.07692,0.2306944
Cycle2:23:00-00:00,LFD,dark,5,0.5278724,0.2870479,0.9222577,0.8794835,0.9524262,0.08239205,0,0,6.229492,5.208862,0.01436565,14.82921,85.08748,83.56012,0.8355556
Cycle2:00:00-01:00,LFD,dark,5,0.4534106,0.2423335,0.9116583,0.8772254,0.958685,0.06013268,1,0.02031136,11.71863,10.37689,0.0183405,24.23653,72.65408,68.46198,0.6848611
Cycle2:01:00-02:00,LFD,dark,5,0.5378048,0.2379387,0.9003537,0.8454493,0.9353157,0.07479487,1,0.03275299,11.73438,10.2533,0.01532714,25.61111,70.80556,67.80556,0.6779166
Cycle2:02:00-03:00,LFD,dark,5,0.4673077,0.2666817,0.8879611,0.8219694,0.924983,0.06545054,0,0,9.993958,8.871887,0.01247051,24.20877,75.7357,73.40366,0.7341667
Cycle2:03:00-04:00,LFD,dark,5,0.4295189,0.2304538,0.765545,0.6495975,0.8496154,0.05846637,1,0.000846863,0.2496338,0.1400757,0.00847132,0.6388889,98.94444,98.94444,0.9891667
Cycle2:04:00-05:00,LFD,dark,5,0.4527461,0.2386185,0.880795,0.7481968,0.8465223,0.05807972,2,0.04654789,3.253418,2.334106,0.01337504,7.775618,83.3102,82.39378,0.8240278
Cycle2:05:00-06:00,LFD,dark,5,0.520748,0.2634483,0.9576622,0.903326,0.9427822,0.06132242,3,0.2553048,15.82721,13.86005,0.0168223,33.04638,43.40461,38.85032,0.3886111
Cycle1:06:00-07:00,LFD,light,6,0.6412564,0.2378324,0.8728788,0.7871804,0.8977618,0.1009402,1,0.1526542,5.808228,4.513672,0.01323203,15.01943,83.53693,80.56635,0.8059722
Cycle1:07:00-08:00,LFD,light,6,0.6707531,0.2256114,0.7457916,0.6201439,0.831711,0.08938815,0,0,0,0,0,0,100,100,0.9997222
Cycle1:08:00-09:00,LFD,light,6,0.4777387,0.2089615,0.7881876,0.6857112,0.8676587,0.07550339,1,0.000944138,0.9602661,0.7303162,0.00849897,3.331482,96.50194,96.44642,0.9647222
Cycle1:09:00-10:00,LFD,light,6,0.5025233,0.2174188,0.7765443,0.6732846,0.8689404,0.07759237,1,0.000648499,2.49823,1.995117,0.01280502,8,90.44445,90.33333,0.9031944
Cycle1:10:00-11:00,LFD,light,6,0.5267293,0.231184,0.8553908,0.7248474,0.8442134,0.07291209,0,0.00050664,4.186951,3.337555,0.01055215,12.88531,86.69814,83.1991,0.8320833
Cycle1:11:00-12:00,LFD,light,6,0.5003245,0.231645,0.7809471,0.7437947,0.9588665,0.02004907,0,0,1.116272,0.9724884,0.009041891,4.943071,95.02916,93.44627,0.9344444
Cycle1:12:00-13:00,LFD,light,6,0.462939,0.2385164,0.7570844,0.7259195,0.9573201,-0.02271828,0,0,0.899292,0.7272644,0.01153528,2.470849,97.52915,96.89063,0.9691667
Cycle1:13:00-14:00,LFD,light,6,0.4992339,0.2198456,0.7593015,0.6832053,0.8986372,0.009465098,0,0,1.735443,1.280258,0.007873734,7.472222,92.5,91.41667,0.9138889
Cycle1:14:00-15:00,LFD,light,6,0.4702484,0.2121727,0.7601373,0.6384729,0.8406546,0.006266433,1,0.0132966,1.265594,0.8394318,0.01598935,4.608551,90.58855,90.25542,0.9027778
Cycle1:15:00-16:00,LFD,light,6,0.5000224,0.2155137,0.8331336,0.7228696,0.8617297,0.005257985,2,0.1319518,6.722473,4.791962,0.01095583,19.19445,64.61111,64.38889,0.64375
Cycle1:16:00-17:00,LFD,light,6,0.5609932,0.2085999,0.7611359,0.5815758,0.7657196,0.06690481,0,0.00609827,0.2850647,0.2076111,0.005983407,1.388503,97.72285,97.72285,0.9773611
Cycle1:17:00-18:00,LFD,light,6,0.5136545,0.271997,0.9455467,0.8007107,0.845454,0.05266006,6,0.2042959,10.73874,8.331573,0.01361674,33.04638,47.15357,41.87725,0.41875
Cycle1:18:00-19:00,LFD,dark,6,0.5457598,0.279563,1.029332,0.9572473,0.9257342,0.0517989,1,0.1098332,6.30249,4.135056,0.01192393,26.37424,62.65963,56.38534,0.5640278
Cycle1:19:00-20:00,LFD,dark,6,0.6916789,0.336117,1.102717,0.9954822,0.8996946,0.05650197,3,0.2853463,33.29193,28.58588,0.01683806,70.33333,9.75,5.638889,0.05625
Cycle1:20:00-21:00,LFD,dark,6,0.7013996,0.3334925,1.083133,0.9919112,0.9133046,0.07235289,2,0.3597865,25.28467,21.3201,0.01529782,60.49417,8.245419,1.388118,0.01388889
Cycle1:21:00-22:00,LFD,dark,6,0.6217598,0.3262588,1.082763,1.013274,0.9356037,0.08467735,5,0.08654022,31.0087,27.10089,0.01551334,62.91667,31,25.58333,0.2558333
Cycle1:22:00-23:00,LFD,dark,6,0.4869664,0.2595879,0.9623046,0.8234599,0.8492807,0.079363,1,0.1705494,5.949585,4.999481,0.01332246,15.74563,61.95501,60.7609,0.6077778
Cycle1:23:00-00:00,LFD,dark,6,0.5430817,0.2673938,0.9980623,0.8599606,0.8601999,0.08497273,3,0.1110978,15.30124,11.05374,0.01459318,39.40572,42.51597,35.4346,0.3544444
Cycle1:00:00-01:00,LFD,dark,6,0.631477,0.238213,0.8779949,0.6703439,0.7641439,0.06763206,0,0,1.378479,0.9691772,0.01084626,3.747918,96.25208,95.39145,0.9543055
Cycle1:01:00-02:00,LFD,dark,6,0.5806046,0.2493295,0.9151608,0.6913739,0.7486603,0.0702235,1,0.1094055,7.388458,5.423126,0.0158433,20.86111,62.94444,61.13889,0.61125
Cycle1:02:00-03:00,LFD,dark,6,0.4743473,0.237931,0.9048105,0.7957232,0.8812307,0.06228523,1,0.1023831,7.597321,5.877167,0.01447571,17.71238,73.95891,70.68295,0.7070833
Cycle1:03:00-04:00,LFD,dark,6,0.5211865,0.2209034,0.77661,0.5997792,0.77346,0.04623253,1,0.04916,1.594055,0.2608948,0.001218203,7.333333,87.11111,87,0.8698611
Cycle1:04:00-05:00,LFD,dark,6,0.5746158,0.2448319,0.9051186,0.7939963,0.8754278,0.04463388,0,0.1355171,13.53824,10.75766,0.0150111,31.40794,50.31936,43.71008,0.4370833
Cycle1:05:00-06:00,LFD,dark,6,0.6139963,0.3044145,1.035005,0.9435313,0.9083968,0.05364639,3,0.2967472,19.52472,16.34317,0.01670932,40.26659,20.24438,18.18939,0.1816667
Cycle2:06:00-07:00,LFD,light,6,0.7120432,0.2193666,0.7647324,0.6511642,0.8496724,0.0469149,1,0.001021385,0.5685425,0.3996887,0.005974158,2.415325,97.4181,97.39034,0.9741667
Cycle2:07:00-08:00,LFD,light,6,0.55322,0.2341917,0.8501508,0.7373895,0.8673391,0.04763575,1,0.1125884,2.976898,2.113373,0.01323819,7,73.30555,73.22222,0.7319444
Cycle2:08:00-09:00,LFD,light,6,0.5213866,0.2066541,0.7387293,0.5787297,0.7837409,0.0386381,0,0,0.2397766,0.2337341,0.01351929,0.6107718,99.38923,99.38923,0.9941667
Cycle2:09:00-10:00,LFD,light,6,0.5032131,0.2195367,0.9021648,0.7489162,0.8181443,0.04196806,3,0.12889,9.205933,7.185028,0.01121603,23.77778,61.61111,57.80556,0.5779167
Cycle2:10:00-11:00,LFD,light,6,0.4949969,0.2119824,0.7745723,0.6319839,0.8107501,0.05408897,0,0,4.068542,2.386749,0.008871485,13.46848,86.50375,81.08858,0.8109722
Cycle2:11:00-12:00,LFD,light,6,0.5656621,0.2089495,0.7243676,0.5603377,0.7733431,0.04115269,0,0,0.5309448,0.04251099,0.000939941,1.499583,98.50042,98.50042,0.985
Cycle2:12:00-13:00,LFD,light,6,0.4531734,0.2169848,0.8161642,0.649542,0.7939025,0.04723984,1,0.0783453,5.59671,4.26358,0.01385778,13.90894,71.09939,69.43365,0.6945834
Cycle2:13:00-14:00,LFD,light,6,0.5600269,0.2336133,0.7394922,0.6115481,0.8224359,0.0382063,0,0,0.3836365,0.3686523,0.009140015,1.5,98.5,98.5,0.9848611
Cycle2:14:00-15:00,LFD,light,6,0.4912587,0.2421899,0.8317537,0.7106963,0.8562943,0.04978753,1,0.151638,1.336029,0.8020935,0.007414203,4.386452,81.64909,81.42698,0.8144444
Cycle2:15:00-16:00,LFD,light,6,0.515624,0.2087718,0.7296515,0.6047372,0.8293566,0.03432545,1,0.02206993,0.971405,0.8274536,0.01350453,1.944445,96.80555,96.80555,0.9679167
Cycle2:16:00-17:00,LFD,light,6,0.4766663,0.2518656,0.8863455,0.8221623,0.9260696,0.04938025,0,0.2412205,7.586243,6.288086,0.01521282,15.16245,65.23188,65.23188,0.6523611
