Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER
Cycle2:10:00-11:00,HFD,light,20,0.4860004,1.703208,1.254667,0.1017328,0.7305426
Cycle2:11:00-12:00,HFD,light,20,0.5429219,1.888335,1.452775,0.07342336,0.7671672
Cycle2:12:00-13:00,HFD,light,20,0.4958394,1.738045,1.278803,0.08146134,0.7344545
Cycle2:13:00-14:00,HFD,light,20,0.4883928,1.708261,1.272716,0.06217178,0.7460475
Cycle2:14:00-15:00,HFD,light,20,0.6048351,2.09018,1.666532,0.07546964,0.795482
Cycle2:15:00-16:00,HFD,light,20,0.5457023,1.899945,1.453303,0.07753091,0.7627609
Cycle2:16:00-17:00,HFD,light,20,0.5148141,1.786355,1.392594,0.05516581,0.778748
Cycle2:17:00-18:00,HFD,light,20,0.5449327,1.886369,1.490083,0.05671348,0.7880293
Cycle2:18:00-19:00,HFD,dark,20,0.6575793,2.260136,1.855749,0.0750274,0.8201241
Cycle2:19:00-20:00,HFD,dark,20,0.6589382,2.274237,1.825982,0.09717754,0.8030469
Cycle2:20:00-21:00,HFD,dark,20,0.6218024,2.158449,1.678956,0.1411973,0.7754984
Cycle2:21:00-22:00,HFD,dark,20,0.6029836,2.089053,1.642646,0.1322486,0.7822569
Cycle2:22:00-23:00,HFD,dark,20,0.6588793,2.297112,1.743586,0.1474177,0.7556544
Cycle2:23:00-00:00,HFD,dark,20,0.6086375,2.131321,1.577235,0.1402658,0.7378023
Cycle2:00:00-01:00,HFD,dark,20,0.5703277,1.987962,1.510762,0.1342649,0.7594777
Cycle2:01:00-02:00,HFD,dark,20,0.6053326,2.101276,1.634493,0.1299162,0.7751453
Cycle2:02:00-03:00,HFD,dark,20,0.5826185,2.029537,1.547832,0.1078059,0.761813
Cycle2:03:00-04:00,HFD,dark,20,0.5591836,1.943182,1.502394,0.08854257,0.7708714
Cycle2:04:00-05:00,HFD,dark,20,0.6227061,2.160823,1.684113,0.09206227,0.7751793
Cycle2:05:00-06:00,HFD,dark,20,0.5906905,2.05775,1.568941,0.1038465,0.7585385
Cycle1:06:00-07:00,HFD,light,21,0.6535764,2.265733,1.775486,0.1016588,0.7812017
Cycle1:07:00-08:00,HFD,light,21,0.5404497,1.872723,1.471152,0.07724589,0.7842503
Cycle1:08:00-09:00,HFD,light,21,0.5558489,1.931564,1.49354,0.07005306,0.7697544
Cycle1:09:00-10:00,HFD,light,21,0.5352219,1.858741,1.442195,0.07657269,0.7719588
Cycle1:10:00-11:00,HFD,light,21,0.5551081,1.930559,1.485958,0.06094924,0.7652044
Cycle1:11:00-12:00,HFD,light,21,0.51344,1.785184,1.376063,0.1122744,0.7694044
Cycle1:12:00-13:00,HFD,light,21,0.5475991,1.914873,1.428696,0.09960864,0.7447062
Cycle1:13:00-14:00,HFD,light,21,0.5330386,1.852601,1.431171,0.06350495,0.7669873
Cycle1:14:00-15:00,HFD,light,21,0.5487584,1.91019,1.462852,0.08003661,0.7643644
Cycle1:15:00-16:00,HFD,light,21,0.5388023,1.878293,1.42648,0.07288811,0.7541566
Cycle1:16:00-17:00,HFD,light,21,0.5356358,1.862532,1.434922,0.04801323,0.7680294
Cycle1:17:00-18:00,HFD,light,21,0.5010992,1.741708,1.34501,0.08970822,0.7715723
Cycle1:18:00-19:00,HFD,dark,21,0.6204982,2.148436,1.694982,0.07382602,0.7873828
Cycle1:19:00-20:00,HFD,dark,21,0.6928416,2.391028,1.920723,0.1040993,0.8027452
Cycle1:20:00-21:00,HFD,dark,21,0.6354684,2.204318,1.721449,0.09762389,0.7796819
Cycle1:21:00-22:00,HFD,dark,21,0.6116475,2.129705,1.628353,0.1500163,0.7629409
Cycle1:22:00-23:00,HFD,dark,21,0.5815232,2.025423,1.545985,0.1221531,0.762571
Cycle1:23:00-00:00,HFD,dark,21,0.6993043,2.432794,1.869285,0.1551807,0.7686992
Cycle1:00:00-01:00,HFD,dark,21,0.6104057,2.129371,1.61083,0.1376751,0.7551714
Cycle1:01:00-02:00,HFD,dark,21,0.6219124,2.165895,1.654081,0.1220626,0.7613434
Cycle1:02:00-03:00,HFD,dark,21,0.5323061,1.856937,1.404684,0.09948695,0.7520416
Cycle1:03:00-04:00,HFD,dark,21,0.6259105,2.177433,1.673218,0.1128187,0.766826
Cycle1:04:00-05:00,HFD,dark,21,0.6778975,2.357555,1.814797,0.1300631,0.7679259
Cycle1:05:00-06:00,HFD,dark,21,0.6275734,2.186635,1.665487,0.1121745,0.7601756
Cycle2:06:00-07:00,HFD,light,21,0.698862,2.426129,1.886372,0.1029272,0.7762304
Cycle2:07:00-08:00,HFD,light,21,0.5150867,1.805695,1.327789,0.1237255,0.7331522
Cycle2:08:00-09:00,HFD,light,21,0.5151284,1.796568,1.360938,0.08807891,0.7565299
Cycle2:09:00-10:00,HFD,light,21,0.5507408,1.916253,1.471123,0.1074469,0.7648118
Cycle2:10:00-11:00,HFD,light,21,0.5248002,1.830018,1.387496,0.09907991,0.7553436
Cycle2:11:00-12:00,HFD,light,21,0.5126488,1.786051,1.361048,0.07964961,0.7600765
Cycle2:12:00-13:00,HFD,light,21,0.5684754,1.978693,1.515879,0.1059934,0.7635535
Cycle2:13:00-14:00,HFD,light,21,0.4927554,1.724754,1.279686,0.09288212,0.7417135
Cycle2:14:00-15:00,HFD,light,21,0.5863025,2.039156,1.569073,0.1072928,0.766502
Cycle2:15:00-16:00,HFD,light,21,0.5065606,1.752323,1.389487,0.05625207,0.7885396
Cycle2:16:00-17:00,HFD,light,21,0.515258,1.784387,1.406295,0.05412938,0.7877298
Cycle2:17:00-18:00,HFD,light,21,0.5528986,1.914855,1.50862,0.09508054,0.7865893
Cycle2:18:00-19:00,HFD,dark,21,0.5969684,2.062593,1.646288,0.08666068,0.7966866
Cycle2:19:00-20:00,HFD,dark,21,0.6569453,2.267873,1.818626,0.0970104,0.8021827
Cycle2:20:00-21:00,HFD,dark,21,0.6338578,2.200113,1.712161,0.11879,0.7757629
Cycle2:21:00-22:00,HFD,dark,21,0.6540787,2.279409,1.734322,0.1298241,0.7550416
Cycle2:22:00-23:00,HFD,dark,21,0.5805798,2.019734,1.552042,0.112849,0.7688012
Cycle2:23:00-00:00,HFD,dark,21,0.5706055,1.99748,1.481031,0.1243003,0.7392051
Cycle2:00:00-01:00,HFD,dark,21,0.6003608,2.088315,1.605754,0.09232786,0.768598
Cycle2:01:00-02:00,HFD,dark,21,0.6889563,2.403092,1.819185,0.1232236,0.754998
Cycle2:02:00-03:00,HFD,dark,21,0.571164,1.997412,1.489691,0.1058172,0.7418342
Cycle2:03:00-04:00,HFD,dark,21,0.6163456,2.151914,1.620011,0.1320631,0.7527139
Cycle2:04:00-05:00,HFD,dark,21,0.6132571,2.13551,1.631921,0.1228755,0.7618171
Cycle2:05:00-06:00,HFD,dark,21,0.6641128,2.311198,1.772257,0.1338586,0.7677599
Cycle1:06:00-07:00,HFD,light,22,0.6127972,2.12939,1.646799,0.1201881,0.7720312
Cycle1:07:00-08:00,HFD,light,22,0.4695687,1.644376,1.216691,0.08706675,0.7378177
Cycle1:08:00-09:00,HFD,light,22,0.5061364,1.756894,1.366807,0.06516115,0.7748933
Cycle1:09:00-10:00,HFD,light,22,0.5026889,1.748863,1.343472,0.08024599,0.7656817
Cycle1:10:00-11:00,HFD,light,22,0.5029877,1.744802,1.362445,0.07127023,0.7751945
Cycle1:11:00-12:00,HFD,light,22,0.5565318,1.943785,1.460284,0.1046173,0.7506556
Cycle1:12:00-13:00,HFD,light,22,0.4919124,1.723704,1.270726,0.0886071,0.7334223
Cycle1:13:00-14:00,HFD,light,22,0.4866426,1.702637,1.266382,0.0543038,0.7402959
Cycle1:14:00-15:00,HFD,light,22,0.4917767,1.709796,1.318239,0.05093474,0.7717163
Cycle1:15:00-16:00,HFD,light,22,0.6091453,2.109418,1.662934,0.0631858,0.7855862
Cycle1:16:00-17:00,HFD,light,22,0.4580539,1.597015,1.211931,0.04150874,0.7567453
Cycle1:17:00-18:00,HFD,light,22,0.5189955,1.801406,1.401976,0.08080261,0.7773085
Cycle1:18:00-19:00,HFD,dark,22,0.6020005,2.079045,1.663494,0.09175856,0.7962359
Cycle1:19:00-20:00,HFD,dark,22,0.6702752,2.322495,1.824864,0.1034476,0.7820149
Cycle1:20:00-21:00,HFD,dark,22,0.7413636,2.582432,1.969887,0.129141,0.763266
Cycle1:21:00-22:00,HFD,dark,22,0.6551827,2.283337,1.736964,0.1797791,0.7588949
Cycle1:22:00-23:00,HFD,dark,22,0.6449547,2.262051,1.658682,0.1854514,0.7320377
Cycle1:23:00-00:00,HFD,dark,22,0.561797,1.978844,1.414702,0.1665979,0.7130736
Cycle1:00:00-01:00,HFD,dark,22,0.5750383,2.012802,1.493236,0.1489587,0.7409662
Cycle1:01:00-02:00,HFD,dark,22,0.5720398,1.997834,1.501386,0.1345734,0.7516705
Cycle1:02:00-03:00,HFD,dark,22,0.5437124,1.904234,1.408034,0.1236918,0.7388672
Cycle1:03:00-04:00,HFD,dark,22,0.66371,2.316436,1.747523,0.1695937,0.7527407
Cycle1:04:00-05:00,HFD,dark,22,0.55947,1.962629,1.437415,0.163889,0.7310787
Cycle1:05:00-06:00,HFD,dark,22,0.671799,2.337375,1.794805,0.1492939,0.7677265
Cycle2:06:00-07:00,HFD,light,22,0.6134897,2.143869,1.605642,0.1401636,0.7464171
Cycle2:07:00-08:00,HFD,light,22,0.4966563,1.744919,1.266619,0.1039525,0.7252276
Cycle2:08:00-09:00,HFD,light,22,0.5834478,2.018541,1.599514,0.1007473,0.7896837
Cycle2:09:00-10:00,HFD,light,22,0.5081788,1.776169,1.328901,0.121521,0.7466384
Cycle2:10:00-11:00,HFD,light,22,0.5117582,1.786926,1.344509,0.104614,0.7523165
Cycle2:11:00-12:00,HFD,light,22,0.5123147,1.773231,1.401694,0.08970632,0.7907873
Cycle2:12:00-13:00,HFD,light,22,0.5312682,1.85322,1.402285,0.1348519,0.7528546
Cycle2:13:00-14:00,HFD,light,22,0.4895068,1.705788,1.298313,0.1069776,0.7580498
Cycle2:14:00-15:00,HFD,light,22,0.507886,1.762154,1.37443,0.1166903,0.7791197
Cycle2:15:00-16:00,HFD,light,22,0.5419073,1.872028,1.495593,0.07164993,0.7975374
Cycle2:16:00-17:00,HFD,light,22,0.5323853,1.845002,1.448403,0.0694473,0.7824504
Cycle2:17:00-18:00,HFD,light,22,0.5212489,1.814969,1.387603,0.1058926,0.7607489
Cycle2:18:00-19:00,HFD,dark,22,0.5578705,1.934847,1.512306,0.07886929,0.7805135
Cycle2:19:00-20:00,HFD,dark,22,0.6679595,2.311791,1.828109,0.09156206,0.7912881
Cycle2:20:00-21:00,HFD,dark,22,0.6447654,2.24155,1.728881,0.1186268,0.7711164
Cycle2:21:00-22:00,HFD,dark,22,0.6913902,2.413654,1.818228,0.1742569,0.7525823
Cycle2:22:00-23:00,HFD,dark,22,0.6196424,2.166288,1.618474,0.1800023,0.7471306
Cycle2:23:00-00:00,HFD,dark,22,0.6126584,2.144251,1.591754,0.1949884,0.736267
Cycle2:00:00-01:00,HFD,dark,22,0.5682647,1.983623,1.495135,0.1595774,0.7531143
Cycle2:01:00-02:00,HFD,dark,22,0.5817173,2.041175,1.492781,0.149201,0.7290806
Cycle2:02:00-03:00,HFD,dark,22,0.5823931,2.03107,1.538972,0.106146,0.7542741
Cycle2:03:00-04:00,HFD,dark,22,0.5876662,2.045004,1.568785,0.1205926,0.765186
Cycle2:04:00-05:00,HFD,dark,22,0.6663244,2.318632,1.779095,0.1144721,0.7646487
Cycle2:05:00-06:00,HFD,dark,22,0.626779,2.183197,1.665766,0.1375377,0.7620488
Cycle1:06:00-07:00,HFD,light,23,0.6152629,2.071295,1.890964,0.1392636,0.914958
Cycle1:07:00-08:00,HFD,light,23,0.5275632,1.813213,1.489012,0.1315322,0.8210885
Cycle1:08:00-09:00,HFD,light,23,0.5346255,1.820703,1.568748,0.1171305,0.8549188
Cycle1:09:00-10:00,HFD,light,23,0.4547591,1.530447,1.39948,0.1257803,0.9143028
Cycle1:10:00-11:00,HFD,light,23,0.4118352,1.413794,1.168315,0.1283321,0.8319734
Cycle1:11:00-12:00,HFD,light,23,0.4512318,1.544401,1.296606,0.1015895,0.8277853
Cycle1:12:00-13:00,HFD,light,23,0.4140259,1.442554,1.098849,0.1074284,0.7562299
Cycle1:13:00-14:00,HFD,light,23,0.4350661,1.475333,1.299109,0.09189215,0.8807386
Cycle1:14:00-15:00,HFD,light,23,0.4471501,1.534794,1.269328,0.1145529,0.8256195
Cycle1:15:00-16:00,HFD,light,23,0.4465577,1.530486,1.275752,0.1024067,0.8272609
Cycle1:16:00-17:00,HFD,light,23,0.4625031,1.551623,1.440722,0.08950953,0.9267117
Cycle1:17:00-18:00,HFD,light,23,0.4739877,1.586965,1.487854,0.1276413,0.936968
Cycle1:18:00-19:00,HFD,dark,23,0.583776,1.944001,1.870067,0.1348514,0.9591718
Cycle1:19:00-20:00,HFD,dark,23,0.6442785,2.145663,2.063216,0.120097,0.9623332
Cycle1:20:00-21:00,HFD,dark,23,0.5370835,1.794044,1.700783,0.1289906,0.9468614
Cycle1:21:00-22:00,HFD,dark,23,0.5747587,1.96788,1.649092,0.1379519,0.840488
Cycle1:22:00-23:00,HFD,dark,23,0.6270114,2.11835,1.900337,0.1504681,0.8976877
Cycle1:23:00-00:00,HFD,dark,23,0.4141201,1.404049,1.237471,0.1099769,0.8801915
Cycle1:00:00-01:00,HFD,dark,23,0.5705603,1.922049,1.749133,0.1095205,0.9063404
Cycle1:01:00-02:00,HFD,dark,23,0.4233948,1.457351,1.187304,0.1027653,0.8139447
Cycle1:02:00-03:00,HFD,dark,23,0.4904183,1.693022,1.357541,0.1170988,0.7945274
Cycle1:03:00-04:00,HFD,dark,23,0.393056,1.373605,1.028531,0.09245846,0.7487096
Cycle1:04:00-05:00,HFD,dark,23,0.5493217,1.865443,1.630788,0.1046977,0.8649209
Cycle1:05:00-06:00,HFD,dark,23,0.544319,1.838445,1.651602,0.1080683,0.9004481
Cycle2:06:00-07:00,HFD,light,23,0.5791342,1.941129,1.810348,0.1271338,0.9330491
Cycle2:07:00-08:00,HFD,light,23,0.5185094,1.739248,1.616137,0.1180957,0.9306787
Cycle2:08:00-09:00,HFD,light,23,0.5087638,1.72494,1.52026,0.1156419,0.879687
Cycle2:09:00-10:00,HFD,light,23,0.4766886,1.603678,1.469003,0.08754468,0.9153686
Cycle2:10:00-11:00,HFD,light,23,0.4697044,1.573809,1.470186,0.1254556,0.9368286
Cycle2:11:00-12:00,HFD,light,23,0.4219498,1.414442,1.318426,0.0954506,0.9370087
Cycle2:12:00-13:00,HFD,light,23,0.4187121,1.405445,1.301699,0.09682494,0.9243239
Cycle2:13:00-14:00,HFD,light,23,0.3912479,1.329337,1.159024,0.0957507,0.8711498
Cycle2:14:00-15:00,HFD,light,23,0.4023666,1.388463,1.115895,0.07618017,0.8038319
Cycle2:15:00-16:00,HFD,light,23,0.4690427,1.599819,1.367534,0.1108951,0.8592256
Cycle2:16:00-17:00,HFD,light,23,0.4218929,1.45584,1.170056,0.06974671,0.7988639
Cycle2:17:00-18:00,HFD,light,23,0.4524094,1.52424,1.386188,0.04905769,0.908015
Cycle2:18:00-19:00,HFD,dark,23,0.5454037,1.838491,1.667783,0.1010803,0.9001185
Cycle2:19:00-20:00,HFD,dark,23,0.6163455,2.072522,1.902908,0.1365456,0.9176404
Cycle2:20:00-21:00,HFD,dark,23,0.6107897,2.038689,1.939744,0.1413311,0.9502679
Cycle2:21:00-22:00,HFD,dark,23,0.5684489,1.894316,1.816138,0.1399061,0.9572902
Cycle2:22:00-23:00,HFD,dark,23,0.4933089,1.655798,1.533738,0.1432942,0.9253975
Cycle2:23:00-00:00,HFD,dark,23,0.5030551,1.694399,1.54306,0.1111503,0.9080297
Cycle2:00:00-01:00,HFD,dark,23,0.6294016,2.115449,1.946692,0.1265791,0.917546
Cycle2:01:00-02:00,HFD,dark,23,0.5022632,1.694011,1.53251,0.113421,0.9009374
Cycle2:02:00-03:00,HFD,dark,23,0.480275,1.633328,1.417393,0.1060152,0.8609917
Cycle2:03:00-04:00,HFD,dark,23,0.5138297,1.741609,1.537204,0.1037972,0.8815251
Cycle2:04:00-05:00,HFD,dark,23,0.5365945,1.793376,1.695794,0.08405796,0.942885
Cycle2:05:00-06:00,HFD,dark,23,0.5337619,1.794805,1.648017,0.1103597,0.918184
Cycle1:06:00-07:00,HFD,light,24,0.5870346,2.036514,1.589521,0.1071135,0.7732952
Cycle1:07:00-08:00,HFD,light,24,0.5870904,2.03647,1.590516,0.09436777,0.781014
Cycle1:08:00-09:00,HFD,light,24,0.4741966,1.649071,1.269699,0.07333439,0.7693666
Cycle1:09:00-10:00,HFD,light,24,0.5394245,1.850109,1.536285,0.06620033,0.8300457
Cycle1:10:00-11:00,HFD,light,24,0.5234969,1.818791,1.407861,0.1177596,0.7728754
Cycle1:11:00-12:00,HFD,light,24,0.5236319,1.804902,1.459385,0.09481516,0.803814
Cycle1:12:00-13:00,HFD,light,24,0.5052767,1.752788,1.368484,0.1005536,0.7805203
Cycle1:13:00-14:00,HFD,light,24,0.5000535,1.7278,1.378811,0.07637804,0.7955874
Cycle1:14:00-15:00,HFD,light,24,0.505205,1.747603,1.385879,0.0934523,0.7879982
Cycle1:15:00-16:00,HFD,light,24,0.5090292,1.757805,1.40715,0.0734217,0.7980852
Cycle1:16:00-17:00,HFD,light,24,0.5128629,1.768322,1.427446,0.05824139,0.8058214
Cycle1:17:00-18:00,HFD,light,24,0.5221936,1.815931,1.398413,0.1057368,0.7687737
Cycle1:18:00-19:00,HFD,dark,24,0.5957907,2.049211,1.676225,0.1133824,0.8161997
Cycle1:19:00-20:00,HFD,dark,24,0.7147255,2.470667,1.966721,0.09914093,0.7958118
Cycle1:20:00-21:00,HFD,dark,24,0.5656872,1.95767,1.548774,0.12167,0.7899926
Cycle1:21:00-22:00,HFD,dark,24,0.6725428,2.326666,1.844174,0.1621519,0.7907887
Cycle1:22:00-23:00,HFD,dark,24,0.5167578,1.790348,1.407656,0.1275729,0.7846181
Cycle1:23:00-00:00,HFD,dark,24,0.5610569,1.930672,1.575199,0.09927619,0.8168505
Cycle1:00:00-01:00,HFD,dark,24,0.6366095,2.195126,1.771399,0.1079727,0.8036871
Cycle1:01:00-02:00,HFD,dark,24,0.5740222,2.001945,1.516608,0.1368293,0.7545266
Cycle1:02:00-03:00,HFD,dark,24,0.5360559,1.860314,1.449158,0.1358194,0.7764051
Cycle1:03:00-04:00,HFD,dark,24,0.5627816,1.940647,1.565646,0.1096765,0.806219
Cycle1:04:00-05:00,HFD,dark,24,0.6532208,2.254019,1.811868,0.1316759,0.8030315
Cycle1:05:00-06:00,HFD,dark,24,0.5857338,2.041906,1.550702,0.1493571,0.7584978
Cycle2:06:00-07:00,HFD,light,24,0.6649693,2.300071,1.82481,0.1400158,0.7923779
Cycle2:07:00-08:00,HFD,light,24,0.5283775,1.834318,1.426079,0.1360312,0.7767205
Cycle2:08:00-09:00,HFD,light,24,0.528364,1.822057,1.469568,0.113554,0.8062535
Cycle2:09:00-10:00,HFD,light,24,0.5313513,1.8287,1.490911,0.07299188,0.8151073
Cycle2:10:00-11:00,HFD,light,24,0.5328726,1.837795,1.481429,0.1142348,0.8034996
Cycle2:11:00-12:00,HFD,light,24,0.5683195,1.980271,1.507906,0.08942986,0.7590335
Cycle2:12:00-13:00,HFD,light,24,0.5107406,1.773473,1.377111,0.08773947,0.7759047
Cycle2:13:00-14:00,HFD,light,24,0.5025205,1.733336,1.39626,0.08258904,0.80092
Cycle2:14:00-15:00,HFD,light,24,0.5186467,1.792923,1.426944,0.06933261,0.7931904
Cycle2:15:00-16:00,HFD,light,24,0.5296895,1.828623,1.466142,0.1094804,0.7988532
Cycle2:16:00-17:00,HFD,light,24,0.5031621,1.736587,1.394345,0.05414123,0.8041631
Cycle2:17:00-18:00,HFD,light,24,0.5363194,1.837355,1.534937,0.03456787,0.8344981
Cycle2:18:00-19:00,HFD,dark,24,0.6229218,2.13901,1.765092,0.1016989,0.8241295
Cycle2:19:00-20:00,HFD,dark,24,0.6833586,2.366533,1.865102,0.18343,0.7870443
Cycle2:20:00-21:00,HFD,dark,24,0.6317517,2.191789,1.710087,0.1784568,0.7786157
Cycle2:21:00-22:00,HFD,dark,24,0.6217699,2.156074,1.686931,0.1524485,0.7795279
Cycle2:22:00-23:00,HFD,dark,24,0.6050518,2.1053,1.615921,0.1735477,0.7660485
Cycle2:23:00-00:00,HFD,dark,24,0.5593165,1.934373,1.535784,0.1358022,0.7925783
Cycle2:00:00-01:00,HFD,dark,24,0.5592595,1.938367,1.520693,0.1266896,0.7808938
Cycle2:01:00-02:00,HFD,dark,24,0.5884116,2.042739,1.588091,0.1137776,0.7772325
Cycle2:02:00-03:00,HFD,dark,24,0.5436017,1.887765,1.46505,0.1063902,0.7765213
Cycle2:03:00-04:00,HFD,dark,24,0.560639,1.939599,1.53709,0.09756967,0.7892303
Cycle2:04:00-05:00,HFD,dark,24,0.6269933,2.169537,1.71767,0.08025538,0.7926176
Cycle2:05:00-06:00,HFD,dark,24,0.636408,2.212004,1.70822,0.1509535,0.7714273
Cycle1:06:00-07:00,HFD+LXN,light,25,0.5456402,1.885282,1.504619,0.05923089,0.8003945
Cycle1:07:00-08:00,HFD+LXN,light,25,0.4360235,1.511746,1.183787,0.06492808,0.7808421
Cycle1:08:00-09:00,HFD+LXN,light,25,0.4209369,1.45629,1.154046,0.04821447,0.7927043
Cycle1:09:00-10:00,HFD+LXN,light,25,0.4673075,1.596789,1.35218,0.05297272,0.8442134
Cycle1:10:00-11:00,HFD+LXN,light,25,0.4170558,1.443226,1.142114,0.04551541,0.7910841
Cycle1:11:00-12:00,HFD+LXN,light,25,0.4173526,1.43682,1.169413,0.04790808,0.8147343
Cycle1:12:00-13:00,HFD+LXN,light,25,0.4233524,1.450384,1.21149,0.0515106,0.8379802
Cycle1:13:00-14:00,HFD+LXN,light,25,0.4089065,1.406318,1.150822,0.04944267,0.8184702
Cycle1:14:00-15:00,HFD+LXN,light,25,0.4904135,1.695949,1.347037,0.05858084,0.793521
Cycle1:15:00-16:00,HFD+LXN,light,25,0.4123941,1.422385,1.146128,0.03547186,0.8042291
Cycle1:16:00-17:00,HFD+LXN,light,25,0.4258775,1.46123,1.210895,0.02346999,0.8238019
Cycle1:17:00-18:00,HFD+LXN,light,25,0.4805434,1.632586,1.424081,0.01803954,0.871736
Cycle1:18:00-19:00,HFD+LXN,dark,25,0.5556824,1.906944,1.578759,0.06568699,0.8292249
Cycle1:19:00-20:00,HFD+LXN,dark,25,0.5327448,1.834182,1.492375,0.0770421,0.8156969
Cycle1:20:00-21:00,HFD+LXN,dark,25,0.5852731,2.015558,1.637646,0.1191453,0.8144953
Cycle1:21:00-22:00,HFD+LXN,dark,25,0.5041546,1.735848,1.411935,0.1183105,0.8121774
Cycle1:22:00-23:00,HFD+LXN,dark,25,0.4537555,1.571194,1.239163,0.1170705,0.7866786
Cycle1:23:00-00:00,HFD+LXN,dark,25,0.5684928,1.962457,1.573993,0.1331901,0.801828
Cycle1:00:00-01:00,HFD+LXN,dark,25,0.4326954,1.507301,1.149472,0.1115857,0.7618195
Cycle1:01:00-02:00,HFD+LXN,dark,25,0.4636116,1.602697,1.275437,0.09697055,0.7969476
Cycle1:02:00-03:00,HFD+LXN,dark,25,0.456489,1.576595,1.26111,0.08873818,0.7988803
Cycle1:03:00-04:00,HFD+LXN,dark,25,0.4434797,1.540178,1.194834,0.08902786,0.7749921
Cycle1:04:00-05:00,HFD+LXN,dark,25,0.5411208,1.862273,1.5185,0.08408684,0.8125674
Cycle1:05:00-06:00,HFD+LXN,dark,25,0.5454959,1.891898,1.478867,0.1129162,0.775067
Cycle2:06:00-07:00,HFD+LXN,light,25,0.4473097,1.564208,1.166924,0.1127647,0.74456
Cycle2:07:00-08:00,HFD+LXN,light,25,0.4291667,1.48165,1.187699,0.08081301,0.8020337
Cycle2:08:00-09:00,HFD+LXN,light,25,0.4363066,1.504836,1.212674,0.08073967,0.8018906
Cycle2:09:00-10:00,HFD+LXN,light,25,0.4191015,1.438723,1.188987,0.06594237,0.8269277
Cycle2:10:00-11:00,HFD+LXN,light,25,0.4584216,1.566996,1.324438,0.07051384,0.8442492
Cycle2:11:00-12:00,HFD+LXN,light,25,0.4648796,1.596782,1.315621,0.0522385,0.8219658
Cycle2:12:00-13:00,HFD+LXN,light,25,0.4106036,1.420233,1.126813,0.05418326,0.7937479
Cycle2:13:00-14:00,HFD+LXN,light,25,0.5096467,1.753877,1.430455,0.04769914,0.8163232
Cycle2:14:00-15:00,HFD+LXN,light,25,0.4303615,1.492777,1.166057,0.04915491,0.7782162
Cycle2:15:00-16:00,HFD+LXN,light,25,0.4289689,1.499726,1.120309,0.06856117,0.7455918
Cycle2:16:00-17:00,HFD+LXN,light,25,0.4368823,1.507074,1.213374,0.07946446,0.8064063
Cycle2:17:00-18:00,HFD+LXN,light,25,0.4421348,1.525319,1.227517,0.064721,0.8018712
Cycle2:18:00-19:00,HFD+LXN,dark,25,0.54207,1.857335,1.550401,0.06608383,0.8334346
Cycle2:19:00-20:00,HFD+LXN,dark,25,0.5481266,1.897774,1.497572,0.1172618,0.7883738
Cycle2:20:00-21:00,HFD+LXN,dark,25,0.5570265,1.925739,1.532042,0.1105033,0.7888882
Cycle2:21:00-22:00,HFD+LXN,dark,25,0.4667093,1.62361,1.247594,0.1557653,0.7665025
Cycle2:22:00-23:00,HFD+LXN,dark,25,0.4800721,1.65551,1.335297,0.1154844,0.8060676
Cycle2:23:00-00:00,HFD+LXN,dark,25,0.555364,1.91407,1.548568,0.1255019,0.8077779
Cycle2:00:00-01:00,HFD+LXN,dark,25,0.526418,1.824264,1.432376,0.1365101,0.7828524
Cycle2:01:00-02:00,HFD+LXN,dark,25,0.4371022,1.509318,1.208693,0.1125981,0.7960499
Cycle2:02:00-03:00,HFD+LXN,dark,25,0.496024,1.70839,1.387254,0.1120224,0.8110989
Cycle2:03:00-04:00,HFD+LXN,dark,25,0.5437884,1.880273,1.49456,0.1047197,0.7934255
Cycle2:04:00-05:00,HFD+LXN,dark,25,0.496506,1.715957,1.367552,0.1355458,0.7959366
Cycle2:05:00-06:00,HFD+LXN,dark,25,0.616389,2.124871,1.71703,0.1361085,0.8066291
Cycle1:06:00-07:00,HFD+LXN,light,26,0.6801592,2.362579,1.830979,0.09911498,0.7753787
Cycle1:07:00-08:00,HFD+LXN,light,26,0.5623734,1.954485,1.510187,0.1101028,0.7712763
Cycle1:08:00-09:00,HFD+LXN,light,26,0.576097,1.993586,1.577662,0.08194486,0.7865995
Cycle1:09:00-10:00,HFD+LXN,light,26,0.5464092,1.891665,1.493459,0.08511427,0.7880735
Cycle1:10:00-11:00,HFD+LXN,light,26,0.5331255,1.854945,1.424129,0.07500041,0.7628897
Cycle1:11:00-12:00,HFD+LXN,light,26,0.536864,1.855547,1.47832,0.07292721,0.7952063
Cycle1:12:00-13:00,HFD+LXN,light,26,0.5305341,1.846938,1.413609,0.07326887,0.7638127
Cycle1:13:00-14:00,HFD+LXN,light,26,0.4939744,1.719718,1.316003,0.07347922,0.7630539
Cycle1:14:00-15:00,HFD+LXN,light,26,0.5398326,1.866581,1.483739,0.06647026,0.7931233
Cycle1:15:00-16:00,HFD+LXN,light,26,0.4901177,1.694334,1.348334,0.04734761,0.7941401
Cycle1:16:00-17:00,HFD+LXN,light,26,0.5727527,1.971595,1.605625,0.05361971,0.8133125
Cycle1:17:00-18:00,HFD+LXN,light,26,0.5513766,1.89813,1.545281,0.04604879,0.812765
Cycle1:18:00-19:00,HFD+LXN,dark,26,0.6262208,2.153599,1.762821,0.07238152,0.8179543
