Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER,PedMeters,AllMeters
Cycle2:16:00-17:00,HFD,light,21,0.515258,1.784387,1.406295,0.05412938,0.788110987,284.8553,386.4972
Cycle2:17:00-18:00,HFD,light,21,0.5528986,1.914855,1.50862,0.09508054,0.787850777,288.6796,391.3364
Cycle2:18:00-19:00,HFD,dark,21,0.5969684,2.062593,1.646288,0.08666068,0.798164252,296.3535,401.1206
Cycle2:19:00-20:00,HFD,dark,21,0.6569453,2.267873,1.818626,0.0970104,0.80190822,306.0884,413.5984
Cycle2:20:00-21:00,HFD,dark,21,0.6338578,2.200113,1.712161,0.11879,0.778215028,311.7649,422.1497
Cycle2:21:00-22:00,HFD,dark,21,0.6540787,2.279409,1.734322,0.1298241,0.760864768,319.6406,433.7964
Cycle2:22:00-23:00,HFD,dark,21,0.5805798,2.019734,1.552042,0.112849,0.768438814,324.5182,440.8137
Cycle2:23:00-00:00,HFD,dark,21,0.5706055,1.99748,1.481031,0.1243003,0.741449727,328.5342,446.4978
Cycle2:00:00-01:00,HFD,dark,21,0.6003608,2.088315,1.605754,0.09232786,0.768923271,332.5836,452.0523
Cycle2:01:00-02:00,HFD,dark,21,0.6889563,2.403092,1.819185,0.1232236,0.757018458,339.2828,460.8492
Cycle2:02:00-03:00,HFD,dark,21,0.571164,1.997412,1.489691,0.1058172,0.745810579,344.1478,467.2327
Cycle2:03:00-04:00,HFD,dark,21,0.6163456,2.151914,1.620011,0.1320631,0.752823301,347.7346,471.9192
Cycle2:04:00-05:00,HFD,dark,21,0.6132571,2.13551,1.631921,0.1228755,0.764183263,352.0278,477.3705
Cycle2:05:00-06:00,HFD,dark,21,0.6641128,2.311198,1.772257,0.1338586,0.766813142,364.0639,492.9784
Cycle1:06:00-07:00,HFD,light,22,0.6127972,2.12939,1.646799,0.1201881,0.773366551,157.9306,204.7
Cycle1:07:00-08:00,HFD,light,22,0.4695687,1.644376,1.216691,0.08706675,0.739910458,167.3275,217.5945
Cycle1:08:00-09:00,HFD,light,22,0.5061364,1.756894,1.366807,0.06516115,0.777967823,169.6013,220.5729
Cycle1:09:00-10:00,HFD,light,22,0.5026889,1.748863,1.343472,0.08024599,0.768197395,174.3449,226.7075
Cycle1:10:00-11:00,HFD,light,22,0.5029877,1.744802,1.362445,0.07127023,0.780859375,179.3184,232.9097
Cycle1:11:00-12:00,HFD,light,22,0.5565318,1.943785,1.460284,0.1046173,0.751257984,188.3782,245.2157
Cycle1:12:00-13:00,HFD,light,22,0.4919124,1.723704,1.270726,0.0886071,0.73720662,192.0925,250.6613
Cycle1:13:00-14:00,HFD,light,22,0.4866426,1.702637,1.266382,0.0543038,0.743776859,193.9298,253.6135
Cycle1:14:00-15:00,HFD,light,22,0.4917767,1.709796,1.318239,0.05093474,0.770991978,196.0873,256.8944
Cycle1:15:00-16:00,HFD,light,22,0.6091453,2.109418,1.662934,0.0631858,0.788337826,201.2996,263.9083
Cycle1:16:00-17:00,HFD,light,22,0.4580539,1.597015,1.211931,0.04150874,0.758872647,208.5917,273.7361
Cycle1:17:00-18:00,HFD,light,22,0.5189955,1.801406,1.401976,0.08080261,0.778267642,210.5285,276.4855
Cycle1:18:00-19:00,HFD,dark,22,0.6020005,2.079045,1.663494,0.09175856,0.800124095,214.3551,282.107
Cycle1:19:00-20:00,HFD,dark,22,0.6702752,2.322495,1.824864,0.1034476,0.785734307,223.333,294.1571
Cycle1:20:00-21:00,HFD,dark,22,0.7413636,2.582432,1.969887,0.129141,0.762803048,237.4854,313.2447
Cycle1:21:00-22:00,HFD,dark,22,0.6551827,2.283337,1.736964,0.1797791,0.760712939,246.3246,326.6839
Cycle1:22:00-23:00,HFD,dark,22,0.6449547,2.262051,1.658682,0.1854514,0.733264635,257.276,342.3987
Cycle1:23:00-00:00,HFD,dark,22,0.561797,1.978844,1.414702,0.1665979,0.714913353,267.1359,356.1138
Cycle1:00:00-01:00,HFD,dark,22,0.5750383,2.012802,1.493236,0.1489587,0.741869295,270.6508,360.8936
Cycle1:01:00-02:00,HFD,dark,22,0.5720398,1.997834,1.501386,0.1345734,0.751506882,273.0503,364.2444
Cycle1:02:00-03:00,HFD,dark,22,0.5437124,1.904234,1.408034,0.1236918,0.739422781,275.4287,368.069
Cycle1:03:00-04:00,HFD,dark,22,0.66371,2.316436,1.747523,0.1695937,0.754401589,281.9273,377.4232
Cycle1:04:00-05:00,HFD,dark,22,0.55947,1.962629,1.437415,0.163889,0.732392622,285.5218,383.2438
Cycle1:05:00-06:00,HFD,dark,22,0.671799,2.337375,1.794805,0.1492939,0.767872079,289.0635,388.4446
Cycle2:06:00-07:00,HFD,light,22,0.6134897,2.143869,1.605642,0.1401636,0.748945948,303.9447,407.2391
Cycle2:07:00-08:00,HFD,light,22,0.4966563,1.744919,1.266619,0.1039525,0.725889855,306.8082,410.7768
Cycle2:08:00-09:00,HFD,light,22,0.5834478,2.018541,1.599514,0.1007473,0.792410954,310.3657,415.8999
Cycle2:09:00-10:00,HFD,light,22,0.5081788,1.776169,1.328901,0.121521,0.748183872,314.0209,421.9104
Cycle2:10:00-11:00,HFD,light,22,0.5117582,1.786926,1.344509,0.104614,0.752414482,314.7116,423.4198
Cycle2:11:00-12:00,HFD,light,22,0.5123147,1.773231,1.401694,0.08970632,0.790474563,315.1439,424.7587
Cycle2:12:00-13:00,HFD,light,22,0.5312682,1.85322,1.402285,0.1348519,0.756674869,317.937,430.3055
Cycle2:13:00-14:00,HFD,light,22,0.4895068,1.705788,1.298313,0.1069776,0.761122132,319.2075,432.6305
Cycle2:14:00-15:00,HFD,light,22,0.507886,1.762154,1.37443,0.1166903,0.779971558,320.2763,434.7657
Cycle2:15:00-16:00,HFD,light,22,0.5419073,1.872028,1.495593,0.07164993,0.798915935,323.7464,440.6582
Cycle2:16:00-17:00,HFD,light,22,0.5323853,1.845002,1.448403,0.0694473,0.785041425,325.9941,444.6422
Cycle2:17:00-18:00,HFD,light,22,0.5212489,1.814969,1.387603,0.1058926,0.764532617,327.2173,447.638
Cycle2:18:00-19:00,HFD,dark,22,0.5578705,1.934847,1.512306,0.07886929,0.781615291,329.8046,451.5169
Cycle2:19:00-20:00,HFD,dark,22,0.6679595,2.311791,1.828109,0.09156206,0.790776069,336.4856,460.7374
Cycle2:20:00-21:00,HFD,dark,22,0.6447654,2.24155,1.728881,0.1186268,0.771288171,345.5068,472.898
Cycle2:21:00-22:00,HFD,dark,22,0.6913902,2.413654,1.818228,0.1742569,0.753309298,354.9955,486.5308
Cycle2:22:00-23:00,HFD,dark,22,0.6196424,2.166288,1.618474,0.1800023,0.747118573,365.9194,502.454
Cycle2:23:00-00:00,HFD,dark,22,0.6126584,2.144251,1.591754,0.1949884,0.742335669,368.1817,506.84
Cycle2:00:00-01:00,HFD,dark,22,0.5682647,1.983623,1.495135,0.1595774,0.753739496,371.8203,513.0494
Cycle2:01:00-02:00,HFD,dark,22,0.5817173,2.041175,1.492781,0.149201,0.731334158,374.6153,517.722
Cycle2:02:00-03:00,HFD,dark,22,0.5823931,2.03107,1.538972,0.106146,0.757714899,377.6054,522.2214
Cycle2:03:00-04:00,HFD,dark,22,0.5876662,2.045004,1.568785,0.1205926,0.767130529,379.74,525.8152
Cycle2:04:00-05:00,HFD,dark,22,0.6663244,2.318632,1.779095,0.1144721,0.767303738,382.5385,530.4369
Cycle2:05:00-06:00,HFD,dark,22,0.626779,2.183197,1.665766,0.1375377,0.762993903,392.9944,544.9395
Cycle1:06:00-07:00,HFD,light,23,0.6152629,2.071295,1.890964,0.1392636,0.912938041,223.83,279.028
Cycle1:07:00-08:00,HFD,light,23,0.5275632,1.813213,1.489012,0.1315322,0.821200819,238.1555,296.5551
Cycle1:08:00-09:00,HFD,light,23,0.5346255,1.820703,1.568748,0.1171305,0.861616639,242.9034,302.5406
Cycle1:09:00-10:00,HFD,light,23,0.4547591,1.530447,1.39948,0.1257803,0.914425655,252.6997,315.4863
Cycle1:10:00-11:00,HFD,light,23,0.4118352,1.413794,1.168315,0.1283321,0.826368622,254.2054,317.6201
Cycle1:11:00-12:00,HFD,light,23,0.4512318,1.544401,1.296606,0.1015895,0.839552681,256.7765,321.3405
Cycle1:12:00-13:00,HFD,light,23,0.4140259,1.442554,1.098849,0.1074284,0.761738555,259.2579,325.1702
Cycle1:13:00-14:00,HFD,light,23,0.4350661,1.475333,1.299109,0.09189215,0.880553068,261.0356,328.3077
Cycle1:14:00-15:00,HFD,light,23,0.4471501,1.534794,1.269328,0.1145529,0.827034768,261.7395,329.8585
Cycle1:15:00-16:00,HFD,light,23,0.4465577,1.530486,1.275752,0.1024067,0.833560059,262.6822,331.8965
Cycle1:16:00-17:00,HFD,light,23,0.4625031,1.551623,1.440722,0.08950953,0.928525808,264.3646,335.4323
Cycle1:17:00-18:00,HFD,light,23,0.4739877,1.586965,1.487854,0.1276413,0.937546827,265.581,337.7286
Cycle1:18:00-19:00,HFD,dark,23,0.583776,1.944001,1.870067,0.1348514,0.961968127,268.2137,341.9464
Cycle1:19:00-20:00,HFD,dark,23,0.6442785,2.145663,2.063216,0.120097,0.961575047,290.2774,367.7596
Cycle1:20:00-21:00,HFD,dark,23,0.5370835,1.794044,1.700783,0.1289906,0.948016325,313.2382,394.2969
Cycle1:21:00-22:00,HFD,dark,23,0.5747587,1.96788,1.649092,0.1379519,0.83800435,321.4863,404.8096
Cycle1:22:00-23:00,HFD,dark,23,0.6270114,2.11835,1.900337,0.1504681,0.897083579,340.3553,428.0264
Cycle1:23:00-00:00,HFD,dark,23,0.4141201,1.404049,1.237471,0.1099769,0.881358841,347.9233,438.1887
Cycle1:00:00-01:00,HFD,dark,23,0.5705603,1.922049,1.749133,0.1095205,0.910035592,351.4844,443.463
Cycle1:01:00-02:00,HFD,dark,23,0.4233948,1.457351,1.187304,0.1027653,0.814700096,361.2809,456.7378
Cycle1:02:00-03:00,HFD,dark,23,0.4904183,1.693022,1.357541,0.1170988,0.801844867,364.0191,461.1994
Cycle1:03:00-04:00,HFD,dark,23,0.393056,1.373605,1.028531,0.09245846,0.748782219,366.8005,465.5838
Cycle1:04:00-05:00,HFD,dark,23,0.5493217,1.865443,1.630788,0.1046977,0.874209504,373.4579,474.1723
Cycle1:05:00-06:00,HFD,dark,23,0.544319,1.838445,1.651602,0.1080683,0.898369002,383.0598,485.9091
Cycle2:06:00-07:00,HFD,light,23,0.5791342,1.941129,1.810348,0.1271338,0.932626322,396.304,501.6154
Cycle2:07:00-08:00,HFD,light,23,0.5185094,1.739248,1.616137,0.1180957,0.92921596,407.4439,514.9429
Cycle2:08:00-09:00,HFD,light,23,0.5087638,1.72494,1.52026,0.1156419,0.8813408,410.0574,518.507
Cycle2:09:00-10:00,HFD,light,23,0.4766886,1.603678,1.469003,0.08754468,0.916021171,418.1686,528.7975
Cycle2:10:00-11:00,HFD,light,23,0.4697044,1.573809,1.470186,0.1254556,0.93415783,421.7591,533.3158
Cycle2:11:00-12:00,HFD,light,23,0.4219498,1.414442,1.318426,0.0954506,0.9321174,424.1686,536.6042
Cycle2:12:00-13:00,HFD,light,23,0.4187121,1.405445,1.301699,0.09682494,0.92618281,426.812,540.2893
Cycle2:13:00-14:00,HFD,light,23,0.3912479,1.329337,1.159024,0.0957507,0.871881246,427.7036,541.5465
Cycle2:14:00-15:00,HFD,light,23,0.4023666,1.388463,1.115895,0.07618017,0.803690844,429.9019,544.5355
Cycle2:15:00-16:00,HFD,light,23,0.4690427,1.599819,1.367534,0.1108951,0.85480545,437.1732,553.6357
Cycle2:16:00-17:00,HFD,light,23,0.4218929,1.45584,1.170056,0.06974671,0.803698209,440.0158,557.4294
Cycle2:17:00-18:00,HFD,light,23,0.4524094,1.52424,1.386188,0.04905769,0.909428961,443.2058,561.8997
Cycle2:18:00-19:00,HFD,dark,23,0.5454037,1.838491,1.667783,0.1010803,0.907147764,449.4294,569.8647
Cycle2:19:00-20:00,HFD,dark,23,0.6163455,2.072522,1.902908,0.1365456,0.918160579,472.1496,596.1425
Cycle2:20:00-21:00,HFD,dark,23,0.6107897,2.038689,1.939744,0.1413311,0.951466359,493.3782,621.4485
Cycle2:21:00-22:00,HFD,dark,23,0.5684489,1.894316,1.816138,0.1399061,0.958730222,501.7042,632.4547
Cycle2:22:00-23:00,HFD,dark,23,0.4933089,1.655798,1.533738,0.1432942,0.926283279,507.971,641.0021
Cycle2:23:00-00:00,HFD,dark,23,0.5030551,1.694399,1.54306,0.1111503,0.910682785,512.9983,647.5001
Cycle2:00:00-01:00,HFD,dark,23,0.6294016,2.115449,1.946692,0.1265791,0.920226392,525.2347,662.1024
Cycle2:01:00-02:00,HFD,dark,23,0.5022632,1.694011,1.53251,0.113421,0.904663547,546.2996,686.2928
Cycle2:02:00-03:00,HFD,dark,23,0.480275,1.633328,1.417393,0.1060152,0.867794466,550.8802,691.963
Cycle2:03:00-04:00,HFD,dark,23,0.5138297,1.741609,1.537204,0.1037972,0.882634392,557.8449,700.5383
Cycle2:04:00-05:00,HFD,dark,23,0.5365945,1.793376,1.695794,0.08405796,0.94558754,565.1669,709.401
Cycle2:05:00-06:00,HFD,dark,23,0.5337619,1.794805,1.648017,0.1103597,0.918215071,576.8555,723.5417
Cycle1:06:00-07:00,HFD,light,24,0.5870346,2.036514,1.589521,0.1071135,0.780510716,143.9174,186.0822
Cycle1:07:00-08:00,HFD,light,24,0.5870904,2.03647,1.590516,0.09436777,0.78101617,153.5674,201.0988
Cycle1:08:00-09:00,HFD,light,24,0.4741966,1.649071,1.269699,0.07333439,0.76994805,158.2112,207.9853
Cycle1:09:00-10:00,HFD,light,24,0.5394245,1.850109,1.536285,0.06620033,0.8303754,160.6088,211.2161
Cycle1:10:00-11:00,HFD,light,24,0.5234969,1.818791,1.407861,0.1177596,0.7740642,166.2478,219.1964
Cycle1:11:00-12:00,HFD,light,24,0.5236319,1.804902,1.459385,0.09481516,0.808567446,172.2628,226.7259
Cycle1:12:00-13:00,HFD,light,24,0.5052767,1.752788,1.368484,0.1005536,0.780747016,179.0535,235.4386
Cycle1:13:00-14:00,HFD,light,24,0.5000535,1.7278,1.378811,0.07637804,0.798015395,181.5782,238.6617
Cycle1:14:00-15:00,HFD,light,24,0.505205,1.747603,1.385879,0.0934523,0.793017064,187.8819,246.8414
Cycle1:15:00-16:00,HFD,light,24,0.5090292,1.757805,1.40715,0.0734217,0.800515416,190.1527,250.677
Cycle1:16:00-17:00,HFD,light,24,0.5128629,1.768322,1.427446,0.05824139,0.807231941,191.8222,253.7395
Cycle1:17:00-18:00,HFD,light,24,0.5221936,1.815931,1.398413,0.1057368,0.770080471,193.4697,257.0182
Cycle1:18:00-19:00,HFD,dark,24,0.5957907,2.049211,1.676225,0.1133824,0.817985556,195.3609,260.1529
Cycle1:19:00-20:00,HFD,dark,24,0.7147255,2.470667,1.966721,0.09914093,0.79602836,212.64,280.5014
Cycle1:20:00-21:00,HFD,dark,24,0.5656872,1.95767,1.548774,0.12167,0.791131294,222.2999,291.9442
Cycle1:21:00-22:00,HFD,dark,24,0.6725428,2.326666,1.844174,0.1621519,0.792625155,230.1675,301.6358
Cycle1:22:00-23:00,HFD,dark,24,0.5167578,1.790348,1.407656,0.1275729,0.786247143,237.2613,311.0164
Cycle1:23:00-00:00,HFD,dark,24,0.5610569,1.930672,1.575199,0.09927619,0.815881206,240.3324,315.4415
Cycle1:00:00-01:00,HFD,dark,24,0.6366095,2.195126,1.771399,0.1079727,0.806969167,247.0711,324.0476
Cycle1:01:00-02:00,HFD,dark,24,0.5740222,2.001945,1.516608,0.1368293,0.757567266,260.1872,340.7542
Cycle1:02:00-03:00,HFD,dark,24,0.5360559,1.860314,1.449158,0.1358194,0.778985698,265.639,347.6277
Cycle1:03:00-04:00,HFD,dark,24,0.5627816,1.940647,1.565646,0.1096765,0.80676496,269.5145,352.6254
Cycle1:04:00-05:00,HFD,dark,24,0.6532208,2.254019,1.811868,0.1316759,0.803838832,276.5719,361.881
Cycle1:05:00-06:00,HFD,dark,24,0.5857338,2.041906,1.550702,0.1493571,0.759438485,287.1599,375.6853
Cycle2:06:00-07:00,HFD,light,24,0.6649693,2.300071,1.82481,0.1400158,0.793371161,296.8746,388.3478
Cycle2:07:00-08:00,HFD,light,24,0.5283775,1.834318,1.426079,0.1360312,0.777443715,304.5649,399.2635
Cycle2:08:00-09:00,HFD,light,24,0.528364,1.822057,1.469568,0.113554,0.806543374,304.8841,400.2975
Cycle2:09:00-10:00,HFD,light,24,0.5313513,1.8287,1.490911,0.07299188,0.815284628,305.1706,401.2668
Cycle2:10:00-11:00,HFD,light,24,0.5328726,1.837795,1.481429,0.1142348,0.806090451,305.4795,402.1886
Cycle2:11:00-12:00,HFD,light,24,0.5683195,1.980271,1.507906,0.08942986,0.761464466,308.9221,408.394
Cycle2:12:00-13:00,HFD,light,24,0.5107406,1.773473,1.377111,0.08773947,0.776505196,309.9247,410.5868
Cycle2:13:00-14:00,HFD,light,24,0.5025205,1.733336,1.39626,0.08258904,0.805533376,310.1131,411.1476
Cycle2:14:00-15:00,HFD,light,24,0.5186467,1.792923,1.426944,0.06933261,0.795875785,310.3792,412.0212
Cycle2:15:00-16:00,HFD,light,24,0.5296895,1.828623,1.466142,0.1094804,0.801773794,310.7791,413.2668
Cycle2:16:00-17:00,HFD,light,24,0.5031621,1.736587,1.394345,0.05414123,0.802922629,311.4872,414.9597
Cycle2:17:00-18:00,HFD,light,24,0.5363194,1.837355,1.534937,0.03456787,0.835405787,311.7602,415.9297
Cycle2:18:00-19:00,HFD,dark,24,0.6229218,2.13901,1.765092,0.1016989,0.825191093,313.8565,419.3666
Cycle2:19:00-20:00,HFD,dark,24,0.6833586,2.366533,1.865102,0.18343,0.788115779,324.8537,433.0743
Cycle2:20:00-21:00,HFD,dark,24,0.6317517,2.191789,1.710087,0.1784568,0.780224283,332.5894,443.584
Cycle2:21:00-22:00,HFD,dark,24,0.6217699,2.156074,1.686931,0.1524485,0.782408674,337.9157,450.3707
Cycle2:22:00-23:00,HFD,dark,24,0.6050518,2.1053,1.615921,0.1735477,0.767549043,353.115,469.3156
Cycle2:23:00-00:00,HFD,dark,24,0.5593165,1.934373,1.535784,0.1358022,0.793944084,363.3563,482.4485
Cycle2:00:00-01:00,HFD,dark,24,0.5592595,1.938367,1.520693,0.1266896,0.784522745,369.2223,490.9808
Cycle2:01:00-02:00,HFD,dark,24,0.5884116,2.042739,1.588091,0.1137776,0.777432163,378.5655,503.6129
Cycle2:02:00-03:00,HFD,dark,24,0.5436017,1.887765,1.46505,0.1063902,0.776076471,384.4231,511.4757
Cycle2:03:00-04:00,HFD,dark,24,0.560639,1.939599,1.53709,0.09756967,0.792478239,387.8532,516.6978
Cycle2:04:00-05:00,HFD,dark,24,0.6269933,2.169537,1.71767,0.08025538,0.79172192,395.1751,527.5104
Cycle2:05:00-06:00,HFD,dark,24,0.636408,2.212004,1.70822,0.1509535,0.77224996,407.8216,544.4786
Cycle1:06:00-07:00,HFD+LXN,light,25,0.5456402,1.885282,1.504619,0.05923089,0.798086971,217.2604,268.5609
Cycle1:07:00-08:00,HFD+LXN,light,25,0.4360235,1.511746,1.183787,0.06492808,0.783059456,226.8447,282.3114
Cycle1:08:00-09:00,HFD+LXN,light,25,0.4209369,1.45629,1.154046,0.04821447,0.792456173,227.7102,284.0475
Cycle1:09:00-10:00,HFD+LXN,light,25,0.4673075,1.596789,1.35218,0.05297272,0.846811946,232.7208,291.1505
Cycle1:10:00-11:00,HFD+LXN,light,25,0.4170558,1.443226,1.142114,0.04551541,0.791361852,235.1224,295.0065
Cycle1:11:00-12:00,HFD+LXN,light,25,0.4173526,1.43682,1.169413,0.04790808,0.813889701,235.577,296.0552
Cycle1:12:00-13:00,HFD+LXN,light,25,0.4233524,1.450384,1.21149,0.0515106,0.835289137,236.1473,297.1103
Cycle1:13:00-14:00,HFD+LXN,light,25,0.4089065,1.406318,1.150822,0.04944267,0.818322741,236.5782,297.8872
Cycle1:14:00-15:00,HFD+LXN,light,25,0.4904135,1.695949,1.347037,0.05858084,0.794267398,242.9201,306.8832
Cycle1:15:00-16:00,HFD+LXN,light,25,0.4123941,1.422385,1.146128,0.03547186,0.805779026,244.7633,309.7478
Cycle1:16:00-17:00,HFD+LXN,light,25,0.4258775,1.46123,1.210895,0.02346999,0.828682001,245.0593,310.804
Cycle1:17:00-18:00,HFD+LXN,light,25,0.4805434,1.632586,1.424081,0.01803954,0.872285442,247.079,314.0913
Cycle1:18:00-19:00,HFD+LXN,dark,25,0.5556824,1.906944,1.578759,0.06568699,0.827900033,252.2505,321.2363
Cycle1:19:00-20:00,HFD+LXN,dark,25,0.5327448,1.834182,1.492375,0.0770421,0.813646083,268.249,340.8878
Cycle1:20:00-21:00,HFD+LXN,dark,25,0.5852731,2.015558,1.637646,0.1191453,0.812502543,281.0037,356.448
Cycle1:21:00-22:00,HFD+LXN,dark,25,0.5041546,1.735848,1.411935,0.1183105,0.813397832,299.8076,380.1043
Cycle1:22:00-23:00,HFD+LXN,dark,25,0.4537555,1.571194,1.239163,0.1170705,0.788676001,305.5874,387.8354
Cycle1:23:00-00:00,HFD+LXN,dark,25,0.5684928,1.962457,1.573993,0.1331901,0.802052223,311.4803,395.7529
Cycle1:00:00-01:00,HFD+LXN,dark,25,0.4326954,1.507301,1.149472,0.1115857,0.762602825,323.1407,410.8356
Cycle1:01:00-02:00,HFD+LXN,dark,25,0.4636116,1.602697,1.275437,0.09697055,0.795806693,323.8135,412.2632
Cycle1:02:00-03:00,HFD+LXN,dark,25,0.456489,1.576595,1.26111,0.08873818,0.79989471,326.3799,415.9139
Cycle1:03:00-04:00,HFD+LXN,dark,25,0.4434797,1.540178,1.194834,0.08902786,0.775776566,327.8836,418.1875
Cycle1:04:00-05:00,HFD+LXN,dark,25,0.5411208,1.862273,1.5185,0.08408684,0.815401394,335.8494,428.1452
Cycle1:05:00-06:00,HFD+LXN,dark,25,0.5454959,1.891898,1.478867,0.1129162,0.781684319,347.5067,442.1228
Cycle2:06:00-07:00,HFD+LXN,light,25,0.4473097,1.564208,1.166924,0.1127647,0.746015875,362.8502,461.3224
Cycle2:07:00-08:00,HFD+LXN,light,25,0.4291667,1.48165,1.187699,0.08081301,0.801605642,363.7282,462.9368
Cycle2:08:00-09:00,HFD+LXN,light,25,0.4363066,1.504836,1.212674,0.08073967,0.805851269,365.0252,465.1451
Cycle2:09:00-10:00,HFD+LXN,light,25,0.4191015,1.438723,1.188987,0.06594237,0.826418289,365.8087,466.6782
Cycle2:10:00-11:00,HFD+LXN,light,25,0.4584216,1.566996,1.324438,0.07051384,0.845208284,366.6474,468.3382
Cycle2:11:00-12:00,HFD+LXN,light,25,0.4648796,1.596782,1.315621,0.0522385,0.823920235,370.4957,473.9337
Cycle2:12:00-13:00,HFD+LXN,light,25,0.4106036,1.420233,1.126813,0.05418326,0.793400097,371.1947,475.0369
Cycle2:13:00-14:00,HFD+LXN,light,25,0.5096467,1.753877,1.430455,0.04769914,0.815595963,374.3589,479.5885
Cycle2:14:00-15:00,HFD+LXN,light,25,0.4303615,1.492777,1.166057,0.04915491,0.781132748,383.5291,492.3238
Cycle2:15:00-16:00,HFD+LXN,light,25,0.4289689,1.499726,1.120309,0.06856117,0.74700912,383.6817,492.9959
Cycle2:16:00-17:00,HFD+LXN,light,25,0.4368823,1.507074,1.213374,0.07946446,0.805119059,384.1636,494.0923
Cycle2:17:00-18:00,HFD+LXN,light,25,0.4421348,1.525319,1.227517,0.064721,0.80476084,385.7993,496.744
Cycle2:18:00-19:00,HFD+LXN,dark,25,0.54207,1.857335,1.550401,0.06608383,0.834744944,389.4578,501.79
Cycle2:19:00-20:00,HFD+LXN,dark,25,0.5481266,1.897774,1.497572,0.1172618,0.789120306,404.2072,520.0564
Cycle2:20:00-21:00,HFD+LXN,dark,25,0.5570265,1.925739,1.532042,0.1105033,0.795560561,416.2975,535.6667
Cycle2:21:00-22:00,HFD+LXN,dark,25,0.4667093,1.62361,1.247594,0.1557653,0.768407438,432.443,554.2584
Cycle2:22:00-23:00,HFD+LXN,dark,25,0.4800721,1.65551,1.335297,0.1154844,0.806577429,433.5673,556.5268
Cycle2:23:00-00:00,HFD+LXN,dark,25,0.555364,1.91407,1.548568,0.1255019,0.809044601,439.9614,564.6899
Cycle2:00:00-01:00,HFD+LXN,dark,25,0.526418,1.824264,1.432376,0.1365101,0.785180215,457.1553,585.5111
Cycle2:01:00-02:00,HFD+LXN,dark,25,0.4371022,1.509318,1.208693,0.1125981,0.800820636,458.9566,588.0467
Cycle2:02:00-03:00,HFD+LXN,dark,25,0.496024,1.70839,1.387254,0.1120224,0.812024187,460.4639,590.5453
Cycle2:03:00-04:00,HFD+LXN,dark,25,0.5437884,1.880273,1.49456,0.1047197,0.794863299,464.5528,596.0029
Cycle2:04:00-05:00,HFD+LXN,dark,25,0.496506,1.715957,1.367552,0.1355458,0.796961695,475.1217,609.3199
Cycle2:05:00-06:00,HFD+LXN,dark,25,0.616389,2.124871,1.71703,0.1361085,0.808063172,484.9188,621.3044
Cycle1:06:00-07:00,HFD+LXN,light,26,0.6801592,2.362579,1.830979,0.09911498,0.774991651,247.4454,298.9829
Cycle1:07:00-08:00,HFD+LXN,light,26,0.5623734,1.954485,1.510187,0.1101028,0.772677713,270.1655,326.9703
Cycle1:08:00-09:00,HFD+LXN,light,26,0.576097,1.993586,1.577662,0.08194486,0.79136892,275.9962,335.1243
Cycle1:09:00-10:00,HFD+LXN,light,26,0.5464092,1.891665,1.493459,0.08511427,0.78949444,290.7737,353.2498
Cycle1:10:00-11:00,HFD+LXN,light,26,0.5331255,1.854945,1.424129,0.07500041,0.767747292,293.9283,357.7615
Cycle1:11:00-12:00,HFD+LXN,light,26,0.536864,1.855547,1.47832,0.07292721,0.796703075,303.2212,371.5471
Cycle1:12:00-13:00,HFD+LXN,light,26,0.5305341,1.846938,1.413609,0.07326887,0.76537978,305.1338,374.6787
Cycle1:13:00-14:00,HFD+LXN,light,26,0.4939744,1.719718,1.316003,0.07347922,0.765243488,306.5128,376.9023
Cycle1:14:00-15:00,HFD+LXN,light,26,0.5398326,1.866581,1.483739,0.06647026,0.794896659,308.0207,379.1534
Cycle1:15:00-16:00,HFD+LXN,light,26,0.4901177,1.694334,1.348334,0.04734761,0.795789968,309.2723,381.1124
